Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration
105,6094,6570,39.5,36.41999435424805,-323.4005928039551,-0.07797482647473297,2014-03-10,2016-01-28,689 days
102,6604,6644,40.20000076293945,37.4799957275391,-277.4405136108362,-0.06766181551687778,2016-03-17,2016-05-13,57 days
55,7526,7598,83.95999908447266,77.12000274658203,-376.1997985839844,-0.08146732268313706,2019-11-13,2020-02-28,107 days
56,7419,7598,81.9800033569336,77.12000274658203,-272.1600341796875,-0.05928275690831042,2019-06-13,2020-02-28,260 days
66,7202,7614,65.3499984741211,62.540008544921875,-185.45933532714844,-0.04299908178746148,2018-08-01,2020-03-23,600 days
43,7884,7906,123.5999984741211,116.04998016357429,-324.65078735351256,-0.061084291292508364,2021-04-19,2021-05-19,30 days
46,7821,7907,110.0,116.5500030517578,301.3001403808587,0.05954548228870715,2021-01-15,2021-05-20,125 days
49,7694,7907,97.8499984741211,116.5500030517578,916.3002243041985,0.19110888982366614,2020-07-16,2021-05-20,308 days
51,7692,7907,92.63999938964844,116.5500030517578,1219.4101867675774,0.25809589615326645,2020-07-14,2021-05-20,310 days
70,7151,7907,61.02000045776367,116.5500030517578,3887.100181579589,0.910029534208713,2018-05-18,2021-05-20,1098 days
69,7109,7907,62.47999954223633,116.5500030517578,3730.8302421569815,0.8653969895273492,2018-03-20,2021-05-20,1157 days
80,6978,7907,52.34999847412109,116.5500030517578,5136.0003662109375,1.226361154707074,2017-09-11,2021-05-20,1347 days
94,6904,7907,43.77999877929688,116.5500030517578,6840.380401611325,1.662174652843369,2017-05-25,2021-05-20,1456 days
99,6812,7907,40.790000915527344,116.5500030517578,7500.240211486815,1.8573179807748237,2017-01-12,2021-05-20,1589 days
103,6673,7907,38.369998931884766,116.5500030517578,8052.540424346922,2.0375294838725386,2016-06-24,2021-05-20,1791 days
41,8028,8080,126.19000244140624,119.19000244140624,-287.0,-0.055471906367941526,2021-11-10,2022-01-26,77 days
44,7945,8123,116.6999969482422,121.83000183105467,225.72021484374875,0.04395891188487089,2021-07-15,2022-03-29,257 days
48,8446,8495,106.69000244140624,99.10002136230469,-364.3190917968743,-0.07114050900195579,2023-07-13,2023-09-21,70 days
49,8292,8509,105.0,92.28998565673821,-622.7907028198277,-0.12104775565011228,2022-11-29,2023-10-11,316 days
46,8389,8532,112.25,95.66999816894533,-762.6800842285149,-0.14770602967531998,2023-04-20,2023-11-13,207 days
47,8706,8756,107.0199966430664,112.12999725341795,240.17002868652276,0.04774809167107752,2024-07-25,2024-10-04,71 days
49,8693,8756,103.77999877929688,112.12999725341795,409.1499252319329,0.08045864879877818,2024-07-08,2024-10-04,88 days
50,8538,8756,101.47000122070312,112.12999725341795,532.9998016357415,0.105055641120263,2023-11-21,2024-10-04,318 days
