Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration
41,5223,5522,54.27000045776367,67.2300033569336,531.3601188659668,0.23880602155616737,2014-02-28,2015-05-07,433 days
42,5115,5522,52.04999923706055,67.2300033569336,637.560173034668,0.2916427347238961,2013-09-24,2015-05-07,590 days
53,4916,5522,41.369998931884766,67.2300033569336,1370.580234527588,0.6250907684969254,2012-12-07,2015-05-07,881 days
60,4829,5522,36.2599983215332,67.2300033569336,1858.2003021240234,0.8541093896578775,2012-08-02,2015-05-07,1008 days
80,4634,5522,26.920000076293945,67.2300033569336,3224.800262451172,1.4973998204456578,2011-10-24,2015-05-07,1291 days
34,5576,5583,68.25,64.05999755859375,-142.4600830078125,-0.061391977163461564,2015-07-24,2015-08-04,11 days
25,6134,6218,93.1999969482422,89.9499893188476,-81.25019073486506,-0.03487132763748335,2017-10-10,2018-02-09,122 days
27,6026,6221,85.45999908447266,91.80999755859376,171.44995880126993,0.07430375078572693,2017-05-08,2018-02-14,282 days
32,5910,6221,70.62000274658203,91.80999755859376,678.0798339843755,0.3000565560447719,2016-11-17,2018-02-14,454 days
33,5813,6221,69.94999694824219,91.80999755859376,721.380020141602,0.312508957313127,2016-07-01,2018-02-14,593 days
34,5784,6221,67.11000061035156,91.80999755859376,839.7998962402348,0.3680524023781977,2016-05-20,2018-02-14,635 days
25,6333,6402,94.26000213623048,88.80001068115241,-136.4997863769517,-0.05792479664054051,2018-07-26,2018-11-01,98 days
21,6663,6733,110.97000122070312,106.58000183105467,-92.18998718261749,-0.03956023557138999,2019-11-15,2020-02-28,105 days
22,6615,6739,105.98999786376952,99.29002380371087,-147.3994293212903,-0.06321326724310561,2019-09-10,2020-03-09,181 days
23,6550,6739,99.58000183105467,95.89999389648438,-84.64018249511686,-0.03695529089077265,2019-06-07,2020-03-09,276 days
17,7100,7143,135.9600067138672,125.61000061035156,-175.95010375976562,-0.07612537211253301,2021-08-12,2021-10-13,62 days
20,6993,7145,112.9800033569336,127.41999816894533,288.79989624023466,0.12781018218234586,2021-03-11,2021-10-15,218 days
23,6917,7145,99.55999755859376,127.41999816894533,640.7800140380859,0.2798312705256465,2020-11-18,2021-10-15,331 days
24,6848,7145,98.1999969482422,127.41999816894533,701.280029296875,0.29755602982456275,2020-08-12,2021-10-15,429 days
23,6809,7145,99.12999725341795,127.41999816894533,650.6700210571296,0.28538284776913936,2020-06-17,2021-10-15,485 days
17,7484,7494,135.1999969482422,123.16000366210938,-204.6798858642578,-0.08905320678921325,2023-02-22,2023-03-08,14 days
17,7421,7495,136.02999877929688,122.4800033569336,-230.34992218017578,-0.09961034730543217,2022-11-18,2023-03-09,111 days
18,7358,7495,128.9199981689453,122.4800033569336,-115.91990661621094,-0.049953419977343816,2022-08-22,2023-03-09,199 days
20,7200,7495,119.41000366210938,122.4800033569336,61.399993896484375,0.02570973620862871,2022-01-04,2023-03-09,429 days
21,7534,7582,109.97000122070312,101.64999389648445,-174.72015380859227,-0.07565706312506926,2023-05-04,2023-07-14,71 days
14,7838,7891,175.5,187.3800048828125,166.320068359375,0.06769233551460108,2024-07-22,2024-10-04,74 days
21,7629,7891,113.97000122070312,187.3800048828125,1541.6100769042969,0.6441168980945324,2023-09-20,2024-10-04,380 days
21,7598,7891,110.47000122070312,187.3800048828125,1615.1100769042969,0.6962071405109727,2023-08-07,2024-10-04,424 days
